  X         Y         Z       PDOP   TDOP   GDOP
-2148735.80    4426636.08    4044646.97    2.06    1.26    2.41

-2148737.84    4426644.97    4044654.16    2.05    1.26    2.41

-2148736.27    4426641.50    4044652.78    2.04    1.25    2.40

-2148736.75    4426641.57    4044653.75    2.04    1.25    2.39

-2148735.58    4426641.13    4044652.06    2.03    1.24    2.38

-2148737.25    4426645.91    4044654.07    2.03    1.24    2.37

-2148736.25    4426641.71    4044652.76    2.02    1.23    2.37

-2148736.45    4426643.45    4044654.01    2.02    1.22    2.36

-2148736.53    4426641.23    4044651.53    2.01    1.22    2.35

-2148735.91    4426642.25    4044651.92    2.00    1.21    2.34

-2148736.90    4426644.28    4044654.94    2.00    1.21    2.33

-2148735.96    4426639.96    4044650.47    1.99    1.20    2.33

-2148735.62    4426641.98    4044651.21    1.99    1.19    2.32

-2148736.03    4426643.40    4044652.89    1.98    1.19    2.31

-2148734.85    4426640.04    4044651.22    1.98    1.18    2.30

-2148735.75    4426645.18    4044655.30    1.97    1.17    2.29

-2148734.98    4426639.61    4044651.64    1.96    1.17    2.29

-2148735.15    4426645.11    4044654.81    1.96    1.16    2.28

-2148735.93    4426642.73    4044653.02    1.95    1.16    2.27

-2148736.66    4426645.02    4044654.20    1.95    1.15    2.26

-2148735.83    4426642.14    4044652.14    1.94    1.14    2.25

-2148735.01    4426641.43    4044653.39    1.93    1.14    2.24

-2148735.85    4426645.59    4044656.43    1.93    1.13    2.24

-2148734.97    4426640.35    4044652.20    1.92    1.12    2.23

-2148735.23    4426642.52    4044652.46    1.92    1.12    2.22

-2148735.57    4426644.13    4044655.29    1.91    1.11    2.21

-2148736.36    4426643.19    4044654.88    1.91    1.11    2.20

-2148735.74    4426643.26    4044656.20    1.90    1.10    2.20

-2148735.16    4426641.22    4044653.62    1.90    1.09    2.19

-2148736.24    4426645.73    4044656.69    1.89    1.09    2.18

-2148735.49    4426643.50    4044655.18    1.89    1.08    2.17

-2148736.82    4426644.95    4044657.40    1.88    1.07    2.17

-2148735.32    4426643.26    4044655.65    1.88    1.07    2.16

-2148736.36    4426645.76    4044655.59    1.87    1.06    2.15

-2148735.43    4426642.03    4044655.54    1.86    1.06    2.14

-2148733.89    4426640.59    4044654.58    1.86    1.05    2.14

-2148735.57    4426644.65    4044656.55    1.86    1.04    2.13

-2148734.53    4426644.77    4044656.74    1.85    1.04    2.12

-2148736.99    4426647.95    4044655.54    1.85    1.03    2.11

-2148735.08    4426643.54    4044654.87    1.84    1.03    2.11

-2148734.41    4426641.79    4044654.88    1.84    1.02    2.10

-2148734.52    4426643.55    4044655.69    1.83    1.01    2.09

-2148735.30    4426644.57    4044656.29    1.83    1.01    2.09

-2148734.46    4426641.77    4044655.66    1.82    1.00    2.08

-2148734.90    4426643.43    4044656.04    1.82    1.00    2.07

-2148734.94    4426643.99    4044655.66    1.81    0.99    2.07

-2148736.89    4426647.50    4044658.21    1.81    0.99    2.06

-2148735.83    4426643.47    4044657.01    1.81    0.98    2.05

-2148735.23    4426645.11    4044658.56    1.80    0.97    2.05

-2148734.69    4426643.31    4044658.53    1.80    0.97    2.04

-2148733.19    4426639.61    4044655.60    1.79    0.96    2.04

-2148734.73    4426644.30    4044656.53    1.79    0.96    2.03

-2148734.60    4426642.52    4044657.11    1.79    0.95    2.02

-2148735.45    4426646.00    4044657.66    1.78    0.95    2.02

-2148735.19    4426644.45    4044658.72    1.78    0.94    2.01

-2148734.05    4426641.39    4044656.96    1.77    0.94    2.01

-2148733.16    4426642.98    4044655.95    1.77    0.93    2.00

-2148733.40    4426642.87    4044658.44    1.77    0.93    1.99

-2148737.03    4426649.32    4044659.89    1.76    0.92    1.99

-2148735.84    4426646.02    4044657.54    1.76    0.92    1.98

-2148733.96    4426642.91    4044656.95    1.76    0.91    1.98

-2148737.06    4426647.24    4044658.88    1.75    0.91    1.97

-2148734.54    4426643.75    4044657.58    1.75    0.90    1.97

-2148737.44    4426648.19    4044658.95    1.75    0.90    1.96

-2148734.51    4426643.78    4044659.22    1.74    0.89    1.96

-2148733.59    4426643.52    4044657.19    1.74    0.89    1.95

-2148735.29    4426646.28    4044657.84    1.74    0.88    1.95

-2148735.95    4426646.61    4044658.86    1.73    0.88    1.94

-2148735.15    4426645.78    4044656.86    1.73    0.87    1.94

-2148737.04    4426648.91    4044657.59    1.73    0.87    1.93

-2148735.63    4426646.22    4044659.00    1.73    0.86    1.93

-2148735.39    4426645.15    4044656.92    1.72    0.86    1.92

-2148738.52    4426648.65    4044656.94    1.72    0.85    1.92

-2148733.20    4426643.18    4044657.13    2.49    1.48    2.90

-2148733.11    4426642.38    4044657.09    2.50    1.48    2.90

-2148732.22    4426642.52    4044656.79    2.50    1.48    2.91

-2148733.34    4426644.43    4044657.50    2.51    1.47    2.91

-2148732.09    4426639.26    4044654.06    2.51    1.47    2.91

-2148732.73    4426642.15    4044655.50    2.52    1.47    2.92

-2148733.46    4426642.62    4044656.14    2.53    1.47    2.92

-2148732.47    4426640.03    4044656.53    2.53    1.47    2.93

-2148732.83    4426641.70    4044656.47    2.54    1.47    2.94

-2148734.16    4426642.76    4044659.00    2.55    1.47    2.94

-2148732.04    4426642.30    4044659.48    2.56    1.47    2.95

-2148731.06    4426642.01    4044658.42    2.56    1.47    2.95

-2148733.46    4426643.32    4044658.99    2.57    1.47    2.96

-2148731.69    4426640.49    4044657.63    2.58    1.47    2.97

-2148733.80    4426641.69    4044656.05    2.59    1.47    2.98

-2148733.94    4426642.57    4044657.83    2.60    1.47    2.98

-2148733.93    4426642.65    4044656.18    2.61    1.47    2.99

-2148732.67    4426641.02    4044656.68    2.61    1.47    3.00

-2148732.11    4426640.94    4044655.96    2.62    1.47    3.01

-2148731.81    4426641.74    4044657.03    2.63    1.47    3.01

-2148730.82    4426642.19    4044658.75    2.64    1.47    3.02

-2148733.29    4426643.20    4044657.12    2.65    1.47    3.03

-2148733.40    4426641.20    4044655.84    2.66    1.47    3.04

-2148732.52    4426642.91    4044657.40    2.67    1.47    3.05

-2148733.81    4426642.26    4044657.72    2.68    1.47    3.06

-2148732.04    4426639.82    4044656.87    2.69    1.47    3.07

-2148732.11    4426641.37    4044656.50    2.70    1.48    3.08

-2148731.78    4426641.75    4044656.84    2.71    1.48    3.09

-2148732.95    4426641.69    4044658.58    2.72    1.48    3.10

-2148733.45    4426641.11    4044657.94    2.73    1.48    3.11

-2148731.43    4426640.62    4044659.35    2.74    1.48    3.12

-2148732.67    4426642.88    4044660.20    2.76    1.48    3.13

-2148731.99    4426640.86    4044657.18    2.77    1.48    3.14

-2148733.50    4426641.12    4044656.56    2.78    1.49    3.15

-2148731.52    4426639.51    4044656.55    2.79    1.49    3.16

-2148730.97    4426640.35    4044659.19    2.80    1.49    3.17

-2148730.49    4426640.73    4044657.01    2.81    1.49    3.18

-2148730.58    4426642.12    4044658.11    2.82    1.49    3.19

-2148731.55    4426642.55    4044658.39    2.83    1.49    3.20

-2148731.35    4426640.30    4044656.86    2.84    1.49    3.21

-2148732.65    4426643.18    4044658.52    2.85    1.50    3.22

-2148733.16    4426641.18    4044656.51    2.86    1.50    3.23

-2148732.45    4426642.57    4044659.34    2.87    1.50    3.24

-2148733.74    4426642.41    4044658.23    2.88    1.50    3.25

-2148729.88    4426640.18    4044658.00    2.89    1.50    3.26

-2148734.90    4426644.52    4044658.35    2.91    1.50    3.27

-2148735.30    4426644.64    4044658.76    2.92    1.51    3.28

-2148733.89    4426643.55    4044657.01    2.93    1.51    3.29

-2148741.26    4426650.34    4044659.66    1.09    0.58    1.23

-2148741.46    4426649.98    4044659.67    1.37    0.72    1.55

-2148741.58    4426649.89    4044658.03    1.37    0.72    1.55

-2148741.63    4426650.82    4044659.38    1.37    0.72    1.55

-2148741.70    4426650.12    4044659.05    1.37    0.72    1.55

-2148742.28    4426650.78    4044660.06    1.37    0.72    1.55

-2148741.22    4426650.06    4044660.60    1.37    0.72    1.55

-2148740.30    4426649.68    4044660.43    1.37    0.72    1.55

-2148741.38    4426648.63    4044657.80    1.37    0.72    1.55

-2148741.42    4426649.03    4044657.73    1.37    0.72    1.55

-2148741.74    4426649.27    4044658.63    1.37    0.72    1.55

-2148740.14    4426648.86    4044659.35    1.37    0.72    1.55

-2148739.83    4426649.87    4044659.48    1.37    0.72    1.55

-2148740.67    4426650.55    4044659.35    1.38    0.71    1.55

-2148741.16    4426649.59    4044659.45    1.38    0.71    1.55

-2148740.47    4426649.65    4044659.98    1.38    0.71    1.55

-2148740.71    4426649.16    4044659.88    1.38    0.71    1.55

-2148740.13    4426649.81    4044660.66    1.38    0.71    1.55

-2148740.04    4426650.07    4044660.20    1.38    0.71    1.55

-2148740.15    4426649.71    4044659.30    1.38    0.71    1.55

-2148738.91    4426647.75    4044660.29    1.38    0.71    1.55

-2148739.87    4426647.58    4044658.87    1.38    0.71    1.55

-2148739.52    4426647.96    4044658.92    1.38    0.71    1.55

-2148738.78    4426648.97    4044659.81    1.38    0.71    1.55

-2148738.73    4426646.29    4044659.03    1.38    0.71    1.55

-2148738.86    4426647.92    4044660.83    1.38    0.71    1.55

-2148739.72    4426649.70    4044661.46    1.38    0.71    1.55

-2148741.63    4426649.96    4044661.31    1.38    0.71    1.55

-2148739.91    4426648.94    4044659.80    1.38    0.71    1.55

-2148739.02    4426649.96    4044658.68    1.38    0.71    1.55

-2148739.26    4426647.16    4044658.71    1.38    0.71    1.55

-2148738.33    4426648.90    4044660.71    1.38    0.71    1.55

-2148739.77    4426647.35    4044660.18    1.38    0.70    1.55

-2148737.99    4426648.82    4044662.85    1.38    0.70    1.55

-2148739.21    4426648.75    4044660.44    1.38    0.70    1.55

-2148739.82    4426649.10    4044660.23    1.38    0.70    1.55

-2148738.75    4426650.42    4044664.41    1.38    0.70    1.55

-2148738.80    4426648.28    4044659.99    1.38    0.70    1.55

-2148738.58    4426647.07    4044660.37    1.38    0.70    1.55

-2148739.38    4426649.26    4044660.73    1.38    0.70    1.55

-2148739.27    4426648.54    4044662.03    1.38    0.70    1.54

-2148739.44    4426648.63    4044662.06    1.38    0.70    1.54

-2148740.13    4426649.24    4044660.42    1.38    0.70    1.54

-2148739.85    4426650.31    4044663.51    1.38    0.70    1.54

-2148741.51    4426647.26    4044662.04    1.38    0.70    1.54

-2148740.01    4426647.85    4044661.32    1.38    0.69    1.54

-2148739.86    4426648.54    4044662.10    1.38    0.69    1.54

-2148738.81    4426648.63    4044662.59    1.38    0.69    1.54

-2148739.61    4426648.91    4044661.57    1.38    0.69    1.54

-2148749.25    4426657.33    4044666.03    1.23    0.59    1.36

-2148748.81    4426657.11    4044666.70    1.23    0.59    1.36

-2148749.01    4426656.27    4044666.66    1.22    0.59    1.36

-2148749.88    4426656.68    4044666.40    1.22    0.59    1.36

-2148749.46    4426657.00    4044665.98    1.22    0.59    1.36

-2148748.98    4426657.84    4044663.76    1.31    0.66    1.47

-2148748.31    4426656.38    4044663.30    1.31    0.66    1.47

-2148749.18    4426657.25    4044664.95    1.31    0.66    1.47

-2148748.54    4426656.94    4044663.69    1.31    0.66    1.47

-2148747.94    4426659.26    4044665.43    1.31    0.66    1.47

-2148749.32    4426658.53    4044666.72    1.31    0.66    1.47

-2148748.77    4426655.06    4044662.11    1.31    0.66    1.47

-2148749.94    4426657.04    4044664.98    1.31    0.66    1.47

-2148748.25    4426655.63    4044663.65    1.31    0.66    1.47

-2148749.40    4426656.40    4044664.54    1.31    0.66    1.47

-2148746.78    4426657.12    4044665.93    1.31    0.66    1.47

-2148746.93    4426655.87    4044664.26    1.31    0.66    1.47

-2148746.47    4426654.91    4044661.69    1.31    0.66    1.46

-2148744.91    4426655.12    4044665.55    1.31    0.66    1.46

-2148744.92    4426653.01    4044661.25    1.31    0.66    1.46

-2148747.44    4426657.41    4044664.98    1.31    0.66    1.46

-2148746.25    4426655.11    4044661.67    1.31    0.66    1.46

-2148746.29    4426654.77    4044662.87    1.31    0.65    1.46

-2148743.12    4426656.10    4044661.77    1.31    0.65    1.46

-2148747.27    4426659.02    4044664.65    1.31    0.65    1.46

-2148747.14    4426654.15    4044661.74    1.31    0.65    1.46

-2148747.17    4426657.04    4044664.22    1.31    0.65    1.46

-2148745.59    4426654.60    4044663.28    1.31    0.65    1.46

-2148744.53    4426654.92    4044661.90    1.31    0.65    1.46

-2148746.31    4426654.99    4044663.69    1.30    0.65    1.46

-2148745.32    4426653.26    4044662.27    1.30    0.65    1.46

-2148743.90    4426654.58    4044663.19    1.30    0.65    1.46

-2148744.10    4426654.62    4044664.34    1.30    0.65    1.46

-2148744.37    4426651.41    4044660.90    1.30    0.65    1.46

-2148744.78    4426655.18    4044663.29    1.30    0.65    1.45

-2148746.37    4426653.36    4044662.75    1.30    0.65    1.45

-2148743.96    4426653.01    4044664.50    1.30    0.65    1.45

-2148746.10    4426654.18    4044661.94    1.30    0.64    1.45

-2148743.59    4426653.47    4044663.75    1.30    0.64    1.45

-2148742.47    4426655.03    4044666.27    1.30    0.64    1.45

-2148744.92    4426653.45    4044663.97    1.30    0.64    1.45

-2148743.66    4426654.43    4044665.81    1.30    0.64    1.45

-2148743.03    4426654.20    4044664.92    1.30    0.64    1.45

-2148743.30    4426653.38    4044661.67    1.30    0.64    1.45

-2148742.95    4426656.05    4044665.02    1.30    0.64    1.45

-2148744.04    4426651.22    4044662.60    1.30    0.64    1.45

-2148743.69    4426656.38    4044667.41    1.30    0.64    1.45

-2148745.91    4426655.90    4044667.68    1.30    0.64    1.44

-2148742.99    4426655.51    4044664.92    1.30    0.64    1.44

-2148744.75    4426653.57    4044666.94    1.46    0.78    1.66

-2148744.60    4426654.16    4044662.32    1.46    0.78    1.65

-2148742.73    4426652.36    4044660.09    1.46    0.77    1.65

-2148744.44    4426653.14    4044662.09    1.46    0.77    1.65

-2148745.17    4426651.33    4044659.05    1.45    0.77    1.65

-2148744.88    4426653.30    4044660.75    1.45    0.77    1.64

-2148745.91    4426653.20    4044661.84    1.45    0.77    1.64

-2148745.07    4426651.51    4044663.02    1.45    0.76    1.64

-2148746.10    4426653.58    4044665.77    1.45    0.76    1.64

-2148743.95    4426651.19    4044661.72    1.45    0.76    1.63

-2148744.23    4426652.95    4044661.00    1.44    0.76    1.63

-2148745.01    4426653.91    4044664.29    1.44    0.76    1.63

-2148742.39    4426652.74    4044663.08    1.44    0.75    1.63

-2148743.62    4426652.67    4044664.29    1.44    0.75    1.62

-2148743.89    4426652.19    4044663.20    1.44    0.75    1.62

-2148742.41    4426652.35    4044662.19    1.43    0.75    1.62

-2148744.50    4426651.83    4044665.62    1.43    0.75    1.61
